url|length_of_url|number_of_dots|number_of_hyphens_in_domain|length_of_directory|length_of_domain|words_in_domain|has_alexa_rank|country_code|words|length_of_largest_domain_token|length_of_largest_path_token|len_of_filename|num_dot_in_filename|num_delims_in_filename|length_of_arguments|length_of_largest_variable
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&location=middle&spacedesc=06&site=Society&navsection=2663&section=113199&country=ita&rand=3041123|146.0|5.0|0.0|10.0|18.0|4.0|0.0|77.0|24.0|8.0|8.0|118.0|1.0|15.0|0.0|0.0
http://9779.info/%E7%B2%98%E5%9C%9F%E7%BA%B8%E7%9B%98%E7%B2%98%E8%B4%B4%E7%94%BB/|74.0|1.0|0.0|65.0|9.0|2.0|1.0|225.0|16.0|4.0|63.0|0.0|0.0|0.0|0.0|0.0
http://txellwebs.com/blog/wp-content/scap/1737360d99c49df862c2178abb5f9aa2|67.0|1.0|0.0|22.0|13.0|2.0|0.0|248.0|8.0|9.0|10.0|32.0|0.0|0.0|0.0|0.0
http://5121188.com/yiyuanxiangguan/kanbingjingli/20141020/277.html|59.0|2.0|0.0|40.0|11.0|2.0|0.0|248.0|8.0|7.0|15.0|8.0|1.0|0.0|0.0|0.0
http://isikpandizot.com/galeri/index.php/combined/css/ebadbc53dbfa23b70eb15a2eb474f9e3|79.0|2.0|0.0|31.0|16.0|2.0|0.0|248.0|9.0|12.0|9.0|32.0|0.0|0.0|0.0|0.0
http://9779.info/%E5%B9%BC%E5%84%BF%E7%B2%BD%E5%8F%B6%E8%B4%B4%E7%94%BB/|65.0|1.0|0.0|56.0|9.0|2.0|1.0|225.0|17.0|4.0|54.0|0.0|0.0|0.0|0.0|0.0
http://3cf.ru/2015/07/21/fytbol-rostov-podpisal-kontrakt-s-polyzashitnikom-sbornoi-irana/|82.0|1.0|0.0|76.0|6.0|2.0|0.0|248.0|13.0|3.0|63.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E8%8B%B1%E8%AF%AD%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/|74.0|1.0|0.0|65.0|9.0|2.0|1.0|225.0|18.0|4.0|63.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E7%94%A8%E6%AF%9B%E7%BA%BF%20%E7%B2%98%E8%B4%B4%E7%94%BB/|68.0|1.0|0.0|59.0|9.0|2.0|1.0|225.0|17.0|4.0|57.0|0.0|0.0|0.0|0.0|0.0
http://abdn.ac.uk/registry/courses03/course.php?Code=CS3511|52.0|3.0|0.0|20.0|10.0|3.0|1.0|77.0|10.0|4.0|9.0|10.0|1.0|0.0|12.0|6.0
http://adinamed.com/news/index.php?page=9&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=|98.0|2.0|0.0|6.0|12.0|2.0|0.0|225.0|15.0|8.0|4.0|9.0|1.0|0.0|71.0|6.0
http://9779.info/%E7%BE%8E%E7%94%B2%E8%B4%B4%E7%94%BB%E8%B4%B4%E9%92%BB%E5%9B%BE%E7%89%87/|83.0|1.0|0.0|74.0|9.0|2.0|1.0|225.0|17.0|4.0|72.0|0.0|0.0|0.0|0.0|0.0
http://weimtv.com/wp-content/uploads/2012/11/www/paypal/|49.0|1.0|0.0|39.0|10.0|2.0|0.0|225.0|10.0|6.0|10.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E5%BA%9F%E6%97%A7%E6%8A%A5%E7%BA%B8%20%E6%8B%BC%E8%B4%B4%E7%94%BB/|77.0|1.0|0.0|68.0|9.0|2.0|1.0|225.0|20.0|4.0|66.0|0.0|0.0|0.0|0.0|0.0
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&location=middle&spacedesc=50&site=Society&navsection=2663&section=113199&country=ita&rand=0339123|146.0|5.0|0.0|10.0|18.0|4.0|0.0|77.0|24.0|8.0|8.0|118.0|1.0|15.0|0.0|0.0
http://lovettz.com/starburst-wall-decor-beauty-star/decorative-wall-shelf-with-plants/|79.0|1.0|0.0|68.0|11.0|2.0|0.0|188.0|12.0|7.0|33.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E6%88%91%E7%88%B1%E5%A4%8F%E5%A4%A9%E7%AB%8B%E4%BD%93%E6%8B%BC%E8%B4%B4%E7%94%BB/|92.0|1.0|0.0|83.0|9.0|2.0|1.0|225.0|22.0|4.0|81.0|0.0|0.0|0.0|0.0|0.0
http://izillis.biz/hdlu9nx8qvT1cay47343/92vjs8gr7xbelT6mcNdxDE74640/sdr01/bWFuZnJlZC5oZWluZW5AdC1vbmxpbmUuZGUMessage-ID:|113.0|1.0|0.0|56.0|11.0|2.0|0.0|248.0|8.0|7.0|27.0|46.0|0.0|1.0|0.0|0.0
http://panthawas.com//jquery-ui-1.10.3.custom/js/jquery.ui.datepicker-th.js|68.0|7.0|0.0|29.0|13.0|2.0|0.0|248.0|10.0|9.0|23.0|26.0|3.0|1.0|0.0|0.0
http://5121188.com/yiyuanxiangguan/fukezhuanjia/20141117/599.html|58.0|2.0|0.0|39.0|11.0|2.0|0.0|248.0|8.0|7.0|15.0|8.0|1.0|0.0|0.0|0.0
http://9779.info/%E5%84%BF%E7%AB%A5%E7%AE%80%E5%8D%95%E7%BA%B8%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/|92.0|1.0|0.0|83.0|9.0|2.0|1.0|225.0|24.0|4.0|81.0|0.0|0.0|0.0|0.0|0.0
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&location=middle&spacedesc=05&site=Jobsadvice&navsection=8685&section=112988&country=ita&rand=2716123|149.0|5.0|0.0|10.0|18.0|4.0|0.0|77.0|24.0|8.0|8.0|121.0|1.0|15.0|0.0|0.0
http://hotlinegsm.com/news/3-lg-has-no-future-plans-for-windows-phone-devices|70.0|1.0|0.0|6.0|14.0|2.0|0.0|248.0|13.0|10.0|4.0|50.0|0.0|9.0|0.0|0.0
http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%20%E6%B1%BD%E8%BD%A6/|77.0|1.0|0.0|68.0|9.0|2.0|1.0|225.0|19.0|4.0|66.0|0.0|0.0|0.0|0.0|0.0
http://djdj4.com/Js/?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3|89.0|5.0|0.0|60.0|9.0|2.0|0.0|225.0|14.0|5.0|14.0|20.0|0.0|3.0|0.0|0.0
http://lovettz.com/sunburst-wall-decor-beauty-sun/sunburst-wall-decor-woods-design/|76.0|1.0|0.0|65.0|11.0|2.0|0.0|188.0|10.0|7.0|32.0|0.0|0.0|0.0|0.0|0.0
http://advancedphotoshop.co.uk/forum/privmsg.php?mode=post&u=1296&sid=2ae245e5c8120bb706e0e72a7ddcabb8|95.0|3.0|0.0|7.0|23.0|3.0|1.0|225.0|12.0|17.0|5.0|11.0|1.0|0.0|54.0|32.0
http://lovettz.com/starburst-wall-decor-beauty-star/decorative-wall-shelf-modern-style/|80.0|1.0|0.0|69.0|11.0|2.0|0.0|188.0|12.0|7.0|34.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E6%95%99%E6%A1%88%E7%94%BB/|83.0|1.0|0.0|74.0|9.0|2.0|1.0|225.0|20.0|4.0|72.0|0.0|0.0|0.0|0.0|0.0
http://advicenow.org.uk/go/redir.html;jsessionid=aaM6EBHgo-Kb?termId=267&targetId=2537&targetUrl=http://www.moneymadeclear.fsa.gov.uk/products_explained/savings.html|158.0|8.0|0.0|130.0|16.0|3.0|1.0|37.0|21.0|9.0|75.0|12.0|1.0|0.0|0.0|0.0
http://9779.info/%E5%BD%A9%E7%BA%B8%E7%AB%8B%E4%BD%93%E7%B2%98%E8%B4%B4%E7%94%BB/|74.0|1.0|0.0|65.0|9.0|2.0|1.0|225.0|19.0|4.0|63.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E5%A4%9A%E5%BD%A9%E6%B0%91%E6%97%8F%E9%A3%8E%E5%89%AA%E8%B4%B4%E7%94%BB/|83.0|1.0|0.0|74.0|9.0|2.0|1.0|225.0|23.0|4.0|72.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E7%AE%80%E5%8D%95%E7%9A%84%E7%A7%8D%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E6%B3%95/|92.0|1.0|0.0|83.0|9.0|2.0|1.0|225.0|22.0|4.0|81.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E7%93%9C%E5%AD%90%E5%81%9A%E7%9A%84%E6%8B%BC%E8%B4%B4%E7%94%BB/|74.0|1.0|0.0|65.0|9.0|2.0|1.0|225.0|19.0|4.0|63.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E4%BA%BA%E8%A1%8C%E9%81%93%E7%A0%96%E9%93%BA%E8%B4%B4%E5%9B%BE%E6%A1%88/|83.0|1.0|0.0|74.0|9.0|2.0|1.0|225.0|20.0|4.0|72.0|0.0|0.0|0.0|0.0|0.0
http://advicenow.org.uk/go/redir.html?termId=37&targetId=1168&targetUrl=http://www.financial-ombudsman.org.uk/publications/consumer-leaflet.htm|136.0|7.0|0.0|100.0|16.0|3.0|1.0|37.0|19.0|9.0|50.0|20.0|1.0|1.0|0.0|0.0
http://lovettz.com/elephant-wall-decor-home-design/elephant-wall-decor-work-space/|75.0|1.0|0.0|64.0|11.0|2.0|0.0|188.0|10.0|7.0|31.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E5%B0%8F%E5%AD%A6%E7%94%9F%E5%85%AD%E4%B8%80%E5%89%AA%E8%B4%B4%E7%94%BB/|83.0|1.0|0.0|74.0|9.0|2.0|1.0|225.0|20.0|4.0|72.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E7%81%AB%E6%9F%B4%E8%B4%B4%E7%94%BB%E9%BB%91%E5%9B%BE%E7%89%87/|74.0|1.0|0.0|65.0|9.0|2.0|1.0|225.0|19.0|4.0|63.0|0.0|0.0|0.0|0.0|0.0
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&location=middle&spacedesc=05&site=Jobsadvice&navsection=5124&section=112985&country=ita&rand=0612123|149.0|5.0|0.0|10.0|18.0|4.0|0.0|77.0|24.0|8.0|8.0|121.0|1.0|15.0|0.0|0.0
http://rgnc.ru/wp-content/plugins/wp_comm/8557281529/login3848465/|59.0|1.0|0.0|52.0|7.0|2.0|0.0|225.0|9.0|4.0|12.0|0.0|0.0|0.0|0.0|0.0
http://abdn.ac.uk/socsci/publications/full_details.php?id=645|54.0|3.0|0.0|21.0|10.0|3.0|1.0|77.0|10.0|4.0|12.0|16.0|1.0|1.0|7.0|3.0
http://9779.info/%E5%8D%A1%E9%80%9A%E4%BA%94%E8%B0%B7%E6%9D%82%E7%B2%AE%E7%B2%98%E8%B4%B4%E7%94%BB/|92.0|1.0|0.0|83.0|9.0|2.0|1.0|225.0|24.0|4.0|81.0|0.0|0.0|0.0|0.0|0.0
http://lovettz.com/zebra-wall-decor-modern-design/zebra-wall-decor-design-accesories/|78.0|1.0|0.0|67.0|11.0|2.0|0.0|188.0|9.0|7.0|34.0|0.0|0.0|0.0|0.0|0.0
http://3cf.ru/2015/07/20/kitai-oboshel-rossiu-po-velichine-zolotogo-zapasa/|68.0|1.0|0.0|62.0|6.0|2.0|0.0|248.0|13.0|3.0|49.0|0.0|0.0|0.0|0.0|0.0
http://hotlinegsm.com/products/mobile-and-tablet/nokia-lumia-900-detail|64.0|1.0|0.0|28.0|14.0|2.0|0.0|248.0|11.0|10.0|17.0|22.0|0.0|3.0|0.0|0.0
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&spacedesc=mpu&site=Books&navsection=341&section=113002&country=ita&rand=0725123|128.0|5.0|0.0|10.0|18.0|4.0|0.0|77.0|22.0|8.0|8.0|100.0|1.0|13.0|0.0|0.0
http://3cf.ru/2015/07/20/v-etom-gody-elektronnaia-kommerciia-vyrastet-na-10-15/|72.0|1.0|0.0|66.0|6.0|2.0|0.0|248.0|14.0|3.0|53.0|0.0|0.0|0.0|0.0|0.0
http://5121188.com/yiyuanxiangguan/yuannaxinwen/20141020/270.html|58.0|2.0|0.0|39.0|11.0|2.0|0.0|248.0|8.0|7.0|15.0|8.0|1.0|0.0|0.0|0.0
http://advicenow.org.uk/go/redir.html?termId=0&targetId=3712&targetUrl=http://www.adviceguide.org.uk/h_tenancy_deposits.pdf|116.0|7.0|0.0|78.0|16.0|3.0|1.0|37.0|15.0|9.0|49.0|22.0|1.0|2.0|0.0|0.0
http://sedoparking.com/search/rl.php?rlt=14375022365bcae00ac10c8bf7449dcaaee11b809c|76.0|2.0|0.0|8.0|15.0|2.0|1.0|56.0|8.0|11.0|6.0|6.0|1.0|0.0|47.0|42.0
http://abdn.ac.uk/mammal/badgers_tb_consultation.shtml|47.0|3.0|0.0|8.0|10.0|3.0|1.0|77.0|7.0|4.0|6.0|29.0|1.0|2.0|0.0|0.0
http://inpmall.com/letsmall/bdata/banking/handelsbanken/update/secure/banking/handelsbanken/Login.htm|94.0|2.0|0.0|74.0|11.0|2.0|0.0|248.0|11.0|7.0|13.0|9.0|1.0|0.0|0.0|0.0
http://9779.info/%E8%8A%B1%E5%8D%89%E5%B8%83%E8%B4%B4%E7%94%BB/|56.0|1.0|0.0|47.0|9.0|2.0|1.0|225.0|15.0|4.0|45.0|0.0|0.0|0.0|0.0|0.0
http://advancedphotoshop.co.uk/forum/privmsg.php?mode=post&u=5&sid=2ae245e5c8120bb706e0e72a7ddcabb8|92.0|3.0|0.0|7.0|23.0|3.0|1.0|225.0|11.0|17.0|5.0|11.0|1.0|0.0|51.0|32.0
http://abdn.ac.uk/registry/courses/course.php?Code=MX3020|50.0|3.0|0.0|18.0|10.0|3.0|1.0|77.0|10.0|4.0|8.0|10.0|1.0|0.0|12.0|6.0
http://txellwebs.com/blog/wp-content/scap/c0646e7e8f1c69b3bb871497cd1aecc9/webscr.html|79.0|2.0|0.0|55.0|13.0|2.0|0.0|248.0|10.0|9.0|32.0|11.0|1.0|0.0|0.0|0.0
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&location=top&spacedesc=banner&site=Politics&section=110250&country=ita&rand=3457123|132.0|5.0|0.0|10.0|18.0|4.0|0.0|77.0|22.0|8.0|8.0|104.0|1.0|13.0|0.0|0.0
http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E9%9D%A2%E5%85%B7/|74.0|1.0|0.0|65.0|9.0|2.0|1.0|225.0|20.0|4.0|63.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E7%B2%AE%E9%A3%9F%20%E7%B2%98%E8%B4%B4%E7%94%BB/|59.0|1.0|0.0|50.0|9.0|2.0|1.0|225.0|15.0|4.0|48.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E7%81%AB%E6%9F%B4%20%E5%88%9B%E6%84%8F%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/|86.0|1.0|0.0|77.0|9.0|2.0|1.0|225.0|21.0|4.0|75.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E5%A1%91%E6%96%99%E5%A2%99%E5%A3%81%E8%B4%B4%E7%94%BB/|65.0|1.0|0.0|56.0|9.0|2.0|1.0|225.0|17.0|4.0|54.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E4%BA%8C%E5%B9%B4%E7%BA%A7%E7%9A%84%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/|92.0|1.0|0.0|83.0|9.0|2.0|1.0|225.0|22.0|4.0|81.0|0.0|0.0|0.0|0.0|0.0
http://www.8680dg.com/img/aHR0cDovL3d3dy53amx4c3guY29tL2Jicy9VcGxvYWRGaWxlLzIwMDktMTEvMjAwOTExMzEzNDI0NTM1MjI3LmpwZw==.jpg|115.0|3.0|0.0|5.0|14.0|3.0|0.0|225.0|7.0|6.0|3.0|96.0|1.0|2.0|0.0|0.0
http://9779.info/%E5%B9%BC%E5%84%BF%E6%92%95%E7%BA%B8%E5%A4%AA%E9%98%B3%E7%B2%98%E8%B4%B4%E7%94%BB/|92.0|1.0|0.0|83.0|9.0|2.0|1.0|225.0|24.0|4.0|81.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E7%94%A8%E7%BA%BD%E6%89%A3%E5%81%9A%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/|92.0|1.0|0.0|83.0|9.0|2.0|1.0|225.0|22.0|4.0|81.0|0.0|0.0|0.0|0.0|0.0
http://www.dreamstime.com/%e7%a9%ba%e7%99%bd%e8%ae%be%e8%ae%a1%e8%a6%81%e7%b4%a0%e8%8a%b1%e5%8d%89%e7%8e%b0%e4%bb%a3%e6%8b%9b%e8%b4%b4-thumb4383789.jpg|144.0|3.0|0.0|1.0|18.0|3.0|0.0|225.0|32.0|10.0|0.0|125.0|1.0|1.0|0.0|0.0
http://9779.info/%E5%B0%8F%E5%8A%A8%E7%89%A9%E6%B5%B7%E7%BB%B5%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/|92.0|1.0|0.0|83.0|9.0|2.0|1.0|225.0|22.0|4.0|81.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E5%84%BF%E7%AB%A5%E8%B1%86%E7%B1%BB%E7%B2%98%E8%B4%B4%E7%94%BB/|74.0|1.0|0.0|65.0|9.0|2.0|1.0|225.0|17.0|4.0|63.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%E4%BA%BA%E7%89%A9/|83.0|1.0|0.0|74.0|9.0|2.0|1.0|225.0|22.0|4.0|72.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E5%B9%BC%E5%84%BF%E7%AE%80%E5%8D%95%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/|92.0|1.0|0.0|83.0|9.0|2.0|1.0|225.0|24.0|4.0|81.0|0.0|0.0|0.0|0.0|0.0
http://wxztjz.com/e/public/onclick?enews=donews&classid=65&id=96|57.0|1.0|0.0|10.0|10.0|2.0|0.0|225.0|11.0|6.0|6.0|7.0|0.0|0.0|30.0|6.0
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&site=jobsgrs&country=gbr&grssector=3&category=9345&sector=9401&rand=1178230481710&spacedesc=12|143.0|5.0|0.0|10.0|18.0|4.0|0.0|77.0|23.0|8.0|8.0|115.0|1.0|15.0|0.0|0.0
http://www.tltsw.com/img/aHR0cDovL3d3dy43N215LmNvbS9VcGxvYWRGaWxlcy91cGxvYWQvMjAxMzA1MDkyMzQzNDQyODc5LmpwZw==.jpg|106.0|3.0|0.0|5.0|13.0|3.0|0.0|94.0|7.0|5.0|3.0|88.0|1.0|2.0|0.0|0.0
http://hotlinegsm.com/news/4-is-this-the-first-legit-samsung-galaxy-s3-press-shot|74.0|1.0|0.0|6.0|14.0|2.0|0.0|248.0|14.0|10.0|4.0|54.0|0.0|10.0|0.0|0.0
http://abdn.ac.uk/universitymusic/review-details.php?id=41&season=all|62.0|3.0|0.0|17.0|10.0|3.0|1.0|77.0|12.0|4.0|15.0|18.0|1.0|1.0|17.0|3.0
http://9779.info/%E5%8D%A1%E7%BA%B8%E7%AB%8B%E4%BD%93%E5%8A%A8%E7%89%A9%E6%8B%BC%E8%B4%B4%E7%94%BB/|92.0|1.0|0.0|83.0|9.0|2.0|1.0|225.0|24.0|4.0|81.0|0.0|0.0|0.0|0.0|0.0
http://artypeople.ru/modules/mod_sys/0471676832/login9342394/|54.0|1.0|0.0|41.0|13.0|2.0|0.0|248.0|7.0|10.0|12.0|0.0|0.0|0.0|0.0|0.0
http://dememoria.org/hwdvideos/cc/s/t/pay_form_ec_cvv2.html?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fd|109.0|2.0|0.0|18.0|13.0|2.0|0.0|248.0|11.0|9.0|9.0|21.0|1.0|3.0|57.0|31.0
http://troikacapital.ru/registratsiya_ip_v_ramenskom_i_zhukovskom|58.0|1.0|0.0|1.0|16.0|2.0|0.0|184.0|4.0|13.0|0.0|41.0|0.0|5.0|0.0|0.0
http://panthawas.com//jquery-ui-1.10.3.custom/js/jquery-ui-1.10.3.custom.min.js|72.0|9.0|0.0|29.0|13.0|2.0|0.0|248.0|9.0|9.0|23.0|30.0|5.0|2.0|0.0|0.0
http://51xiaowai.cn/member/index_do.php?fmdo=user&dopost=regnew|56.0|2.0|0.0|8.0|12.0|2.0|0.0|248.0|10.0|9.0|6.0|12.0|1.0|1.0|24.0|6.0
http://5121188.com/yiyuanxiangguan/meitibaodao/20141021/280.html|57.0|2.0|0.0|38.0|11.0|2.0|0.0|248.0|8.0|7.0|15.0|8.0|1.0|0.0|0.0|0.0
http://9779.info/%E5%95%86%E6%A0%87%E5%89%AA%E8%B4%B4%E7%94%BB/|56.0|1.0|0.0|47.0|9.0|2.0|1.0|225.0|16.0|4.0|45.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E6%8A%98%E7%BA%B8%E8%8A%B1%E6%8B%BC%E8%B4%B4%E7%94%BB/|65.0|1.0|0.0|56.0|9.0|2.0|1.0|225.0|16.0|4.0|54.0|0.0|0.0|0.0|0.0|0.0
http://youkuedu.com/index.php/campus-display/53-2013-12-19-11-19-33|60.0|2.0|0.0|26.0|12.0|2.0|0.0|46.0|13.0|8.0|14.0|22.0|0.0|6.0|0.0|0.0
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&spacedesc=mpu&site=Books&navsection=5&section=99819&country=ita&rand=5850123|125.0|5.0|0.0|10.0|18.0|4.0|0.0|77.0|21.0|8.0|8.0|97.0|1.0|13.0|0.0|0.0
http://advancedphotoshop.co.uk/forum/viewtopic.php?p=2131&sid=ed31f9707333a48e2d2a0c6e87e7287a|87.0|3.0|0.0|7.0|23.0|3.0|1.0|225.0|10.0|17.0|5.0|13.0|1.0|0.0|44.0|32.0
http://tangye.co/wp-content/plugins/akismet/santander2.php/|52.0|2.0|0.0|43.0|9.0|2.0|0.0|225.0|9.0|6.0|14.0|0.0|0.0|0.0|0.0|0.0
http://abdn.ac.uk/ims/microbiology/links.php|37.0|3.0|0.0|18.0|10.0|3.0|1.0|77.0|8.0|4.0|12.0|9.0|1.0|0.0|0.0|0.0
http://jmsswc.com/ppl/Restore_your_account.html|40.0|2.0|0.0|5.0|10.0|2.0|0.0|188.0|6.0|6.0|3.0|25.0|1.0|2.0|0.0|0.0
http://pinterest.com/pin/create/button/?url=http://www.greeteasy.com/i-am-lucky-to-have-a-teacher-like-you/&media=http://media.zumvu.com/2014/blog-photos/20140121-4-1390316369-161-1390316327.png|187.0|6.0|0.0|134.0|13.0|2.0|1.0|225.0|26.0|9.0|37.0|40.0|1.0|4.0|0.0|0.0
http://txellwebs.com/blog/wp-content/scap/325c7d4682be8befef7ec375d3287ff8/webscr.html|79.0|2.0|0.0|55.0|13.0|2.0|0.0|248.0|10.0|9.0|32.0|11.0|1.0|0.0|0.0|0.0
http://9779.info/%E5%B0%8F%E5%AD%A6%E7%94%9F%E8%BD%B4%E5%AF%B9%E7%A7%B0%E5%89%AA%E8%B4%B4%E7%94%BB/|92.0|1.0|0.0|83.0|9.0|2.0|1.0|225.0|20.0|4.0|81.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E8%BD%BB%E7%B2%98%E5%9C%9F%E7%B2%98%E8%B4%B4%E7%94%BB/|65.0|1.0|0.0|56.0|9.0|2.0|1.0|225.0|14.0|4.0|54.0|0.0|0.0|0.0|0.0|0.0
http://abdn.ac.uk/local/php/doc/function.radius-acct-open.html|55.0|4.0|0.0|15.0|10.0|3.0|1.0|77.0|12.0|4.0|5.0|30.0|2.0|2.0|0.0|0.0
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%89%A3%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/|83.0|1.0|0.0|74.0|9.0|2.0|1.0|225.0|21.0|4.0|72.0|0.0|0.0|0.0|0.0|0.0
http://home.comcast.net/~laceyspop/index.htm|37.0|3.0|0.0|12.0|16.0|3.0|1.0|225.0|7.0|7.0|10.0|9.0|1.0|0.0|0.0|0.0
http://9779.info/%E5%BA%9F%E7%89%A9%E5%88%A9%E7%94%A8%E5%89%AA%E8%B4%B4%E7%94%BB/|74.0|1.0|0.0|65.0|9.0|2.0|1.0|225.0|16.0|4.0|63.0|0.0|0.0|0.0|0.0|0.0
http://www.51ysxs.com/9482/TL.CA.B2.C3.B4.CA.C7.D0.D4.D6.CF.CF.A2.html|63.0|15.0|0.0|6.0|14.0|3.0|0.0|225.0|17.0|6.0|4.0|43.0|13.0|0.0|0.0|0.0
http://9779.info/%E5%89%91%E4%B8%89%E4%B8%90%E5%B8%AE%E5%8E%9F%E7%94%BB/|65.0|1.0|0.0|56.0|9.0|2.0|1.0|225.0|15.0|4.0|54.0|0.0|0.0|0.0|0.0|0.0
http://filmnj.com/wp-admin/user/admin_user/view_.html|46.0|2.0|0.0|26.0|10.0|2.0|0.0|225.0|9.0|6.0|10.0|10.0|1.0|1.0|0.0|0.0
http://9779.info/%E5%87%A0%E4%BD%95%E5%9B%BE%E5%BD%A2%E6%88%BF%E5%AD%90%E6%8B%BC%E8%B4%B4%E7%94%BB/|92.0|1.0|0.0|83.0|9.0|2.0|1.0|225.0|24.0|4.0|81.0|0.0|0.0|0.0|0.0|0.0
http://9779.info/%E5%84%BF%E7%AB%A5%E7%B2%98%E8%B4%B4%E7%94%BB/|56.0|1.0|0.0|47.0|9.0|2.0|1.0|225.0|15.0|4.0|45.0|0.0|0.0|0.0|0.0|0.0
http://abdn.ac.uk/bestiary/comment/55v.hti|35.0|3.0|0.0|18.0|10.0|3.0|1.0|77.0|8.0|4.0|8.0|7.0|1.0|0.0|0.0|0.0
http://9779.info/%E4%BA%BA%E7%89%A9%E8%9B%8B%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/|74.0|1.0|0.0|65.0|9.0|2.0|1.0|225.0|17.0|4.0|63.0|0.0|0.0|0.0|0.0|0.0
http://cltmusic.com/wp-content/themes/gigawatt/color-styles/dark/style.css|67.0|2.0|0.0|46.0|12.0|2.0|0.0|225.0|12.0|8.0|12.0|9.0|1.0|0.0|0.0|0.0
http://9779.info/%E5%84%BF%E7%AB%A5%E6%88%BF%E8%B4%B4%E7%94%BB%E6%95%88%E6%9E%9C%E5%9B%BE/|83.0|1.0|0.0|74.0|9.0|2.0|1.0|225.0|20.0|4.0|72.0|0.0|0.0|0.0|0.0|0.0
http://abdn.ac.uk/northernstudies/Seminar5.htm|39.0|3.0|0.0|17.0|10.0|3.0|1.0|77.0|7.0|4.0|15.0|12.0|1.0|0.0|0.0|0.0
http://5121188.com/yiyuanxiangguan/gongyishiye/20141029/295.html|57.0|2.0|0.0|38.0|11.0|2.0|0.0|248.0|8.0|7.0|15.0|8.0|1.0|0.0|0.0|0.0
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&location=top&spacedesc=banner&site=Politics&section=110415&country=ita&rand=1816123|132.0|5.0|0.0|10.0|18.0|4.0|0.0|77.0|22.0|8.0|8.0|104.0|1.0|13.0|0.0|0.0
http://isikpandizot.com/isik-pandizot-pandizot-fiber-pandizot-bagaj-pandizot-ve-subwoofer-kabin-cesitleri-uretim-imalat-mrkz/|118.0|1.0|0.0|102.0|16.0|2.0|0.0|248.0|14.0|12.0|100.0|0.0|0.0|0.0|0.0|0.0
http://advicenow.org.uk/go/feature/feature_447.html?pkgid=46|53.0|3.0|0.0|12.0|16.0|3.0|1.0|37.0|10.0|9.0|7.0|16.0|1.0|1.0|9.0|2.0
